Measurement time:; 4/10/2017 15:17:31
Radiation device:; Synergy Accelerator
Energy:; 6 MV 
Controller:; CCU
Measurement device:; Blue Phantom 2  (48*48*41)
Field detector:; CC 13 SN 14317
Reference detector:; CC 13 SN 14316
SAD:; 1000 mm
SSD:; 1000 mm
Field size:; 100 x 100 mm
Gantry angle:; 0
Measurement medium:; Water
Scan type:; Beam
Scan mode:; Continuous
Wedge:; none

Points [mm]:
Inline; Crossline; Depth; Normalized field; Current field; Ratio
0,0; 0,0; 281,9; 22,56; 66955,4; 22,66
0,0; 0,0; 280,7; 22,77; 67564,0; 22,73
0,0; 0,0; 279,5; 22,84; 67769,2; 22,88
0,0; 0,0; 278,3; 23,07; 68477,1; 23,06
0,0; 0,0; 277,1; 23,19; 68808,9; 23,16
0,0; 0,0; 275,9; 23,28; 69081,3; 23,38
0,0; 0,0; 274,7; 23,56; 69919,7; 23,54
0,0; 0,0; 273,5; 23,64; 70145,9; 23,63
0,0; 0,0; 272,3; 23,66; 70206,6; 23,76
0,0; 0,0; 271,1; 23,92; 70986,2; 23,97
0,0; 0,0; 269,8; 24,11; 71563,1; 24,16
0,0; 0,0; 268,6; 24,22; 71865,6; 24,32
0,0; 0,0; 267,4; 24,57; 72924,1; 24,53
0,0; 0,0; 266,2; 24,61; 73027,1; 24,65
0,0; 0,0; 265,0; 24,72; 73367,6; 24,78
0,0; 0,0; 263,8; 24,96; 74080,6; 24,97
0,0; 0,0; 262,6; 25,31; 75112,2; 25,20
0,0; 0,0; 261,4; 25,38; 75326,7; 25,34
0,0; 0,0; 260,2; 25,43; 75475,4; 25,46
0,0; 0,0; 259,0; 25,62; 76042,0; 25,62
0,0; 0,0; 257,8; 25,77; 76478,1; 25,83
0,0; 0,0; 256,6; 25,90; 76848,9; 25,97
0,0; 0,0; 255,4; 26,21; 77772,1; 26,20
0,0; 0,0; 254,2; 26,28; 77988,4; 26,32
0,0; 0,0; 253,0; 26,42; 78402,4; 26,51
0,0; 0,0; 251,8; 26,70; 79223,8; 26,64
0,0; 0,0; 250,6; 27,08; 80364,8; 26,97
0,0; 0,0; 249,4; 27,15; 80574,6; 27,09
0,0; 0,0; 248,2; 27,22; 80772,6; 27,25
0,0; 0,0; 247,0; 27,54; 81718,6; 27,54
0,0; 0,0; 245,8; 27,56; 81787,9; 27,57
0,0; 0,0; 244,6; 27,72; 82262,3; 27,79
0,0; 0,0; 243,3; 28,11; 83431,8; 27,98
0,0; 0,0; 242,1; 28,08; 83342,5; 28,23
0,0; 0,0; 240,9; 28,44; 84406,6; 28,33
0,0; 0,0; 239,7; 28,49; 84560,5; 28,60
0,0; 0,0; 238,5; 28,77; 85367,0; 28,79
0,0; 0,0; 237,3; 29,06; 86238,8; 29,09
0,0; 0,0; 236,1; 29,18; 86604,8; 29,11
0,0; 0,0; 234,9; 29,52; 87592,4; 29,40
0,0; 0,0; 233,7; 29,55; 87699,6; 29,61
0,0; 0,0; 232,5; 29,76; 88323,4; 29,76
0,0; 0,0; 231,3; 29,96; 88905,0; 30,02
0,0; 0,0; 230,1; 30,33; 90017,9; 30,28
0,0; 0,0; 228,9; 30,25; 89775,3; 30,47
0,0; 0,0; 227,7; 30,71; 91137,1; 30,62
0,0; 0,0; 226,4; 30,85; 91563,6; 30,88
0,0; 0,0; 225,3; 31,03; 92073,3; 31,00
0,0; 0,0; 224,0; 31,17; 92504,6; 31,33
0,0; 0,0; 222,8; 31,50; 93467,1; 31,42
0,0; 0,0; 221,6; 31,65; 93919,9; 31,75
0,0; 0,0; 220,4; 31,83; 94474,4; 31,92
0,0; 0,0; 219,2; 32,11; 95295,2; 32,18
0,0; 0,0; 218,0; 32,48; 96401,2; 32,39
0,0; 0,0; 216,8; 32,62; 96811,9; 32,51
0,0; 0,0; 215,6; 32,60; 96732,1; 32,78
0,0; 0,0; 214,4; 32,94; 97765,1; 32,90
0,0; 0,0; 213,2; 33,27; 98723,5; 33,31
0,0; 0,0; 212,0; 33,45; 99276,5; 33,53
0,0; 0,0; 210,8; 33,57; 99632,6; 33,64
0,0; 0,0; 209,6; 34,07; 101102,4; 33,92
0,0; 0,0; 208,4; 34,19; 101462,4; 34,26
0,0; 0,0; 207,2; 34,37; 101992,7; 34,36
0,0; 0,0; 206,0; 34,68; 102931,2; 34,66
0,0; 0,0; 204,8; 34,80; 103284,2; 34,85
0,0; 0,0; 203,6; 35,27; 104674,2; 35,12
0,0; 0,0; 202,4; 35,37; 104963,1; 35,44
0,0; 0,0; 201,2; 35,59; 105629,0; 35,71
0,0; 0,0; 200,0; 35,88; 106486,1; 35,91
0,0; 0,0; 198,8; 35,97; 106735,4; 36,07
0,0; 0,0; 197,6; 36,25; 107565,5; 36,31
0,0; 0,0; 196,4; 36,52; 108377,3; 36,59
0,0; 0,0; 195,2; 37,07; 110021,6; 36,81
0,0; 0,0; 194,0; 37,35; 110836,0; 37,13
0,0; 0,0; 192,7; 37,40; 110996,6; 37,40
0,0; 0,0; 191,5; 37,50; 111275,7; 37,54
0,0; 0,0; 190,3; 38,04; 112884,5; 37,86
0,0; 0,0; 189,1; 38,14; 113180,0; 37,98
0,0; 0,0; 187,9; 38,52; 114303,3; 38,32
0,0; 0,0; 186,7; 38,77; 115067,1; 38,80
0,0; 0,0; 185,5; 39,00; 115726,1; 39,00
0,0; 0,0; 184,3; 39,33; 116725,1; 39,22
0,0; 0,0; 183,1; 39,38; 116872,9; 39,50
0,0; 0,0; 181,9; 39,91; 118429,5; 39,77
0,0; 0,0; 180,7; 40,12; 119052,4; 40,00
0,0; 0,0; 179,5; 40,41; 119924,2; 40,23
0,0; 0,0; 178,3; 40,79; 121048,0; 40,63
0,0; 0,0; 177,1; 40,96; 121549,8; 40,91
0,0; 0,0; 175,9; 41,25; 122416,3; 41,26
0,0; 0,0; 174,7; 41,54; 123270,0; 41,43
0,0; 0,0; 173,5; 41,88; 124284,6; 41,65
0,0; 0,0; 172,3; 42,08; 124874,4; 42,03
0,0; 0,0; 171,1; 42,35; 125687,8; 42,35
0,0; 0,0; 169,9; 42,90; 127317,4; 42,56
0,0; 0,0; 168,7; 42,98; 127553,9; 43,03
0,0; 0,0; 167,5; 43,31; 128520,3; 43,05
0,0; 0,0; 166,2; 43,53; 129178,0; 43,61
0,0; 0,0; 165,0; 43,96; 130463,4; 43,74
0,0; 0,0; 163,8; 44,28; 131421,1; 44,19
0,0; 0,0; 162,6; 44,43; 131865,1; 44,47
0,0; 0,0; 161,4; 44,94; 133360,1; 44,81
0,0; 0,0; 160,2; 45,12; 133908,5; 45,11
0,0; 0,0; 159,0; 45,53; 135126,4; 45,34
0,0; 0,0; 157,8; 45,73; 135715,1; 45,72
0,0; 0,0; 156,6; 46,20; 137107,9; 45,97
0,0; 0,0; 155,4; 46,49; 137953,6; 46,37
0,0; 0,0; 154,2; 46,65; 138428,5; 46,70
0,0; 0,0; 153,0; 47,10; 139770,1; 47,09
0,0; 0,0; 151,7; 47,72; 141622,8; 47,27
0,0; 0,0; 150,5; 47,74; 141689,0; 47,61
0,0; 0,0; 149,3; 47,95; 142308,5; 48,01
0,0; 0,0; 148,1; 48,28; 143267,8; 48,36
0,0; 0,0; 146,9; 48,83; 144907,6; 48,63
0,0; 0,0; 145,7; 49,23; 146109,9; 49,01
0,0; 0,0; 144,5; 49,55; 147058,4; 49,35
0,0; 0,0; 143,3; 49,85; 147949,0; 49,70
0,0; 0,0; 142,1; 50,24; 149085,7; 49,94
0,0; 0,0; 140,9; 50,63; 150255,7; 50,39
0,0; 0,0; 139,7; 50,95; 151196,8; 50,79
0,0; 0,0; 138,5; 51,32; 152312,0; 51,09
0,0; 0,0; 137,3; 51,74; 153556,5; 51,43
0,0; 0,0; 136,1; 52,24; 155023,9; 51,92
0,0; 0,0; 134,8; 52,70; 156388,3; 52,23
0,0; 0,0; 133,6; 52,78; 156638,8; 52,43
0,0; 0,0; 132,4; 53,19; 157857,3; 52,99
0,0; 0,0; 131,2; 53,57; 158978,4; 53,33
0,0; 0,0; 130,0; 53,97; 160159,6; 53,75
0,0; 0,0; 128,8; 54,43; 161515,4; 54,11
0,0; 0,0; 127,6; 54,76; 162506,2; 54,61
0,0; 0,0; 126,4; 55,23; 163906,7; 54,79
0,0; 0,0; 125,2; 55,63; 165098,8; 55,27
0,0; 0,0; 124,0; 55,87; 165805,7; 55,73
0,0; 0,0; 122,8; 56,34; 167189,0; 56,01
0,0; 0,0; 121,6; 56,47; 167575,5; 56,39
0,0; 0,0; 120,4; 57,12; 169499,5; 56,79
0,0; 0,0; 119,2; 57,57; 170854,5; 57,22
0,0; 0,0; 118,0; 58,02; 172192,0; 57,70
0,0; 0,0; 116,8; 58,47; 173506,5; 58,00
0,0; 0,0; 115,6; 58,59; 173886,5; 58,42
0,0; 0,0; 114,4; 59,07; 175313,6; 58,76
0,0; 0,0; 113,2; 59,41; 176309,6; 59,26
0,0; 0,0; 112,0; 59,88; 177705,0; 59,66
0,0; 0,0; 110,8; 60,31; 178989,7; 60,04
0,0; 0,0; 109,6; 60,75; 180289,4; 60,62
0,0; 0,0; 108,4; 61,43; 182298,0; 60,92
0,0; 0,0; 107,1; 61,65; 182956,1; 61,35
0,0; 0,0; 106,0; 61,82; 183451,3; 61,85
0,0; 0,0; 104,7; 62,65; 185930,5; 62,18
0,0; 0,0; 103,5; 63,05; 187125,8; 62,65
0,0; 0,0; 102,3; 63,54; 188569,3; 63,09
0,0; 0,0; 101,1; 63,83; 189413,2; 63,54
0,0; 0,0; 99,9; 64,36; 191007,2; 63,94
